date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:38:15	109081/109081	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:31%20GMT	https://htmldesigntemplates.com/html/epathsala/images/courses/event-2.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/courses/event-2.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:16	75581/75581	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:31%20GMT	https://htmldesigntemplates.com/html/epathsala/images/courses/event-3.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/courses/event-3.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:16	74013/74013	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:21%20GMT	https://htmldesigntemplates.com/html/epathsala/images/blog/blog-1.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/blog/blog-1.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:16	51383/51383	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:37:07%20GMT	https://htmldesigntemplates.com/html/epathsala/images/team/user-4.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/team/user-4.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:16	42518/42518	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:37:07%20GMT	https://htmldesigntemplates.com/html/epathsala/images/team/user-5.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/team/user-5.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:17	125227/125227	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:22%20GMT	https://htmldesigntemplates.com/html/epathsala/images/blog/blog-2.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/blog/blog-2.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:17	54028/54028	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:37:08%20GMT	https://htmldesigntemplates.com/html/epathsala/images/team/user-6.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/team/user-6.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:17	14874/14874	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2006:36:34%20GMT	https://htmldesigntemplates.com/html/epathsala/images/f-4.png	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/f-4.png	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:17	270032/270032	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2006:36:56%20GMT	https://htmldesigntemplates.com/html/epathsala/images/shape/Education-13-Converted-01-1024x667.png	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/shape/Education-13-Converted-01-1024x667.png	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:17	102555/102555	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:23%20GMT	https://htmldesigntemplates.com/html/epathsala/images/blog/blog-3.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/blog/blog-3.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:17	1239/1239	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2012%20Jul%202025%2015:38:18%20GMT	https://htmldesigntemplates.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/TempDesa/htmldesigntemplates.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:17	89475/89475	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2028%20Oct%202021%2006:37:14%20GMT	https://htmldesigntemplates.com/html/epathsala/js/jquery-3.5.1.min.js	D:/TempDesa/htmldesigntemplates.com/html/epathsala/js/jquery-3.5.1.min.js	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:18	84378/84378	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2028%20Oct%202021%2006:37:12%20GMT	https://htmldesigntemplates.com/html/epathsala/js/bootstrap.min.js	D:/TempDesa/htmldesigntemplates.com/html/epathsala/js/bootstrap.min.js	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:18	4888/4888	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Jan%202022%2007:08:42%20GMT	https://htmldesigntemplates.com/html/epathsala/js/main.js	D:/TempDesa/htmldesigntemplates.com/html/epathsala/js/main.js	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:18	374697/374697	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Jan%202022%2007:08:42%20GMT	https://htmldesigntemplates.com/html/epathsala/js/plugin.js	D:/TempDesa/htmldesigntemplates.com/html/epathsala/js/plugin.js	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:18	593/593	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2028%20Oct%202021%2006:37:13%20GMT	https://htmldesigntemplates.com/html/epathsala/js/custom-swiper.js	D:/TempDesa/htmldesigntemplates.com/html/epathsala/js/custom-swiper.js	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:19	2086/2086	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2028%20Oct%202021%2006:37:13%20GMT	https://htmldesigntemplates.com/html/epathsala/js/custom-nav.js	D:/TempDesa/htmldesigntemplates.com/html/epathsala/js/custom-nav.js	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:19	143/143	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2006:36:23%20GMT	https://htmldesigntemplates.com/html/epathsala/images/border.png	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/border.png	(from https://htmldesigntemplates.com/html/epathsala/css/style.css)
22:38:20	14732/14732	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2006:36:56%20GMT	https://htmldesigntemplates.com/html/epathsala/images/shape/big_ils_2.png	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/shape/big_ils_2.png	(from https://htmldesigntemplates.com/html/epathsala/css/style.css)
22:38:20	24770/24770	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2006:36:57%20GMT	https://htmldesigntemplates.com/html/epathsala/images/shape/shape2.png	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/shape/shape2.png	(from https://htmldesigntemplates.com/html/epathsala/css/style.css)
22:38:20	23199/23199	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2006:36:16%20GMT	https://htmldesigntemplates.com/html/epathsala/images/banner/bg-ban.png	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/banner/bg-ban.png	(from https://htmldesigntemplates.com/html/epathsala/css/style.css)
22:38:20	42661/42661	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2006:36:57%20GMT	https://htmldesigntemplates.com/html/epathsala/images/shape/shape.png	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/shape/shape.png	(from https://htmldesigntemplates.com/html/epathsala/css/style.css)
22:38:22	731645/731645	---M--	200	added ('OK')	image/gif	date:Thu,%2028%20Oct%202021%2006:36:52%20GMT	https://htmldesigntemplates.com/html/epathsala/images/loader.gif	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/loader.gif	(from https://htmldesigntemplates.com/html/epathsala/css/style.css)
22:38:22	158059/158059	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:40%20GMT	https://htmldesigntemplates.com/html/epathsala/images/inner/cycling-to-university-2021-04-06-19-12-23-utc.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/inner/cycling-to-university-2021-04-06-19-12-23-utc.jpg	(from https://htmldesigntemplates.com/html/epathsala/css/style.css)
22:38:22	253433/253433	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jan%202022%2007:08:31%20GMT	https://htmldesigntemplates.com/html/epathsala/images/inner/cloister-of-the-university-of-milan-N8MH3V3.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/inner/cloister-of-the-university-of-milan-N8MH3V3.jpg	(from https://htmldesigntemplates.com/html/epathsala/css/style.css)
22:38:22	78000/78000	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jan%202022%2007:08:36%20GMT	https://htmldesigntemplates.com/html/epathsala/images/shape/top-shape.png	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/shape/top-shape.png	(from https://htmldesigntemplates.com/html/epathsala/css/style.css)
22:38:22	11322/11322	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jan%202022%2007:08:35%20GMT	https://htmldesigntemplates.com/html/epathsala/images/shape/shape4.png	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/shape/shape4.png	(from https://htmldesigntemplates.com/html/epathsala/css/style.css)
22:38:24	261038/261038	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Nov%202021%2010:07:15%20GMT	https://htmldesigntemplates.com/html/epathsala/images/cook/ella-olsson-rD3YrnhTmf0-unsplash.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/cook/ella-olsson-rD3YrnhTmf0-unsplash.jpg	(from https://htmldesigntemplates.com/html/epathsala/css/style.css)
22:38:24	109748/109748	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jan%202022%2007:08:31%20GMT	https://htmldesigntemplates.com/html/epathsala/images/inner/headway-5QgIuuBxKwM-unsplash.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/inner/headway-5QgIuuBxKwM-unsplash.jpg	(from https://htmldesigntemplates.com/html/epathsala/css/style.css)
22:38:26	54926/54926	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2015:38:25%20GMT	https://htmldesigntemplates.com/html/epathsala/images/loading.gif	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/loading.gif	(from https://htmldesigntemplates.com/html/epathsala/css/plugin.css)
22:38:26	1360/1360	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2006:36:54%20GMT	https://htmldesigntemplates.com/html/epathsala/images/prev.png	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/prev.png	(from https://htmldesigntemplates.com/html/epathsala/css/plugin.css)
22:38:26	1350/1350	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2006:36:53%20GMT	https://htmldesigntemplates.com/html/epathsala/images/next.png	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/next.png	(from https://htmldesigntemplates.com/html/epathsala/css/plugin.css)
22:38:26	280/280	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2006:36:24%20GMT	https://htmldesigntemplates.com/html/epathsala/images/close.png	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/close.png	(from https://htmldesigntemplates.com/html/epathsala/css/plugin.css)
22:38:27	75659/75659	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:38%20GMT	https://htmldesigntemplates.com/html/epathsala/images/inner/abt-1.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/inner/abt-1.jpg	(from https://htmldesigntemplates.com/html/epathsala/index.html)
22:38:28	27890/27890	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Oct%202021%2006:36:52%20GMT	https://htmldesigntemplates.com/html/epathsala/images/logo-w.png	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/logo-w.png	(from https://htmldesigntemplates.com/html/epathsala/index-3.html)
22:38:28	134918/134918	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:20%20GMT	https://htmldesigntemplates.com/html/epathsala/images/banner/thoughtful-student-using-laptop-and-headphones-for-2021-05-07-23-15-28-utc.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/banner/thoughtful-student-using-laptop-and-headphones-for-2021-05-07-23-15-28-utc.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-3.html)
